,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
rasa_amla,0.01169204,-0.47390723,-0.24836572,-0.16245122,0.5731419,-0.17161018,-0.07245173,0.358182,0.14073202,-0.11176683,0.5495495,-0.36004135,-0.46160904,0.25879592,0.18505041,-0.47368914,-0.46784484,-0.1311298,-0.15132019,-0.25875428,0.59480935,0.5388377,0.42329186,-0.18569101,-0.060527865,0.20404497,0.50946015,0.106692374,0.18687195,0.32750276,-0.19912058,0.73370963,-0.22018126,0.19959848,-0.25623727,-0.034321766,-0.11185334,-0.18681319,-0.24731128,-0.054621592,-0.015595746,0.3758878,-0.10575547,-0.10529682,0.09334955,0.26125288,0.3572732,0.1583352,0.40441534,-0.39932212,-0.049240816,-0.14813834,0.25135097,0.5503168,0.04053734,0.2503577,0.051450625,0.23110737,-0.5268667,0.42826393,0.09358102,-0.11100705,0.1898591,-0.27511516
prabhav_shoolaghna,0.28308693,-0.07451783,-0.33974788,-0.086493984,-0.1969428,-0.27851412,0.2857453,-0.31009433,-0.14940403,-0.7382394,-0.17104201,-0.4135982,-0.023753406,0.2191095,-0.22799136,0.40355808,0.19835608,0.094495684,-0.42968002,-0.17923361,0.08415827,0.2664935,-0.06201948,-0.16058479,-0.113106385,-0.041402157,0.342979,-0.12100991,-0.14335364,-0.13607533,0.06386615,0.27320632,-0.71288615,0.13692228,0.1150702,0.2532999,0.022477293,0.09787278,0.6780344,0.041508395,0.06916465,0.38212526,0.24976616,-0.030537836,0.613054,-0.18801193,-0.16114509,-0.02685579,0.33634135,0.4810624,-0.19555204,0.36882573,-0.22700173,-0.71758914,0.23261176,-0.04315932,-0.023679838,-0.0041627376,-0.061735515,0.39699167,0.4478434,-0.77273583,-0.18928652,-0.06888448
prabhav_virechana,0.28755096,-0.35037962,-0.19243628,-0.5227841,-0.08218894,-0.2643652,0.5430403,-0.26785806,-0.57322514,0.43176728,0.3348305,-0.77110726,0.20380633,0.23383334,0.26575598,0.031763718,-0.1838607,-0.057333793,-0.4266905,0.32182336,-0.19160166,0.046623647,0.22335924,0.072882906,0.048937086,0.105615295,0.5143399,-0.17668478,0.161223,-0.13894188,-0.024812898,0.030203873,0.35295662,-0.61673915,-0.32895592,-0.1872644,0.1449767,0.46411777,0.2009393,0.24929532,-0.4463836,0.27211797,0.5236658,-0.24763271,-0.20821153,0.050141968,-0.16020665,0.6814218,-0.079346925,-0.18018226,0.39123386,-0.39254928,0.11116422,0.06531298,0.10991243,0.3229844,-0.14141202,-0.17613323,-0.36952543,0.5593447,-0.039367292,0.18884873,-0.2139125,0.33061597
prabhav_raktashodhak,0.46398833,0.24820435,-0.43862978,0.15479301,-0.26642483,0.3638115,0.2935515,0.7482866,-0.24715391,0.1400831,0.38279217,-0.4326206,-0.3750997,-0.33341438,-0.24700718,0.27939266,-0.57720107,-0.3926492,-0.14687146,-0.11352447,0.11313863,-0.3996951,0.3380187,0.023548573,0.07073169,0.50654155,-0.42974555,-0.25692362,-0.2103329,0.14107393,0.0010064145,-0.4215934,-0.15425678,-0.33381525,0.1675359,-0.36416852,-0.18440165,0.16450939,0.037978128,0.35565335,0.011004944,-0.23628214,0.2168651,0.2558942,-0.34751478,0.117257506,0.44376045,-0.61316824,0.2972373,-0.20553105,0.31706935,0.15393579,-0.28182378,0.27572277,0.30511913,-0.2113609,0.37711698,0.07001592,0.14719553,0.13226098,0.11438359,-0.62747896,-0.5011938,0.07210741
prabhav_chakshushya,0.24439056,-0.6690872,-0.19242893,-0.46774542,-0.030357162,-0.17424919,-0.029653298,0.056450788,-0.5327402,0.07850291,0.24108836,0.5765987,-0.17365532,-0.24648769,-0.14220516,-0.017000448,-0.13248385,0.020336483,0.3447793,0.040551793,-0.3391054,0.06456057,0.08026261,0.2442939,0.2796965,0.42175338,0.5396176,-0.3028467,-0.31625104,-0.12762532,0.8190209,0.086328074,0.09277466,-0.2112769,-0.028995994,0.3526399,0.194721,0.23723795,-0.26593468,-0.638324,-0.17296867,0.33746982,-0.3862786,0.26454288,-0.08578336,-0.0066405474,0.77425545,0.12399807,0.41663638,0.25499,-0.149999,-0.11446267,0.11606741,0.092483826,0.41691235,-0.43392992,0.41719264,-0.30557472,-0.33936343,0.5449664,-0.28726527,-0.5679653,0.22668979,0.021402955
prabhav_brimhaniya,-0.18575607,0.415543,0.15373681,0.062014177,0.08932732,0.18549442,0.10819618,0.24501532,-0.112307206,0.04778545,0.4769751,0.28293902,-0.22113931,-0.03337681,-0.13912664,0.57579195,0.094872095,0.035668347,-0.1587983,0.32113075,0.011650563,0.114541404,0.31631944,-0.10856639,-0.17254788,-0.2653566,-0.0893367,0.24000894,-0.440609,-0.12862113,0.51113087,0.3141309,0.03986911,-0.608852,-0.10199244,0.11990885,-0.18996711,-0.54820305,-0.21112254,0.40357482,-0.31475747,0.00189696,0.15749073,-0.56886923,0.13276345,-0.39705366,1.049487,0.3388349,-0.09116682,-0.38960594,0.18241307,-0.66699266,-0.20353828,-0.48801133,-0.36146894,-0.16431706,-0.013966353,-0.53314245,-0.17924757,-0.16476507,0.042082783,-0.5438997,-0.0020765485,0.07686599
prabhav_raktastambhana,-0.18456782,0.13628387,-0.10973419,-0.50381625,0.6556616,-0.20177048,0.8557042,0.1288171,0.25887257,0.028837057,0.23821476,-0.22844273,0.58291686,-0.31946948,-0.47193477,0.27081147,0.24407476,0.07510817,0.30793357,0.4045697,-0.11798946,-0.04237297,0.257217,-0.25107995,0.19800274,0.49930066,0.08495757,0.29936907,0.24085489,-0.38606647,0.1823107,-0.00072557305,-0.5297615,0.4301459,-0.15807651,-0.29325575,0.2377308,-0.112528324,-0.080643736,0.20038667,-0.042656723,-0.11453308,-0.008815403,0.20761767,0.25876775,-0.020086972,0.28661582,0.15787435,0.53218895,-0.06676144,-0.05487495,-0.26315814,0.23172419,-0.035457592,-0.17136243,0.28635988,0.16350508,0.26755446,-0.30681685,-0.6762161,0.21231467,-0.51192355,0.72970384,-0.50320286
prabhav_shwasahara,0.3226269,-0.054081272,0.26311105,-0.36835757,0.58489555,0.027259214,-0.059115615,-0.11326995,-0.26798865,-0.04188877,-0.12757069,-0.06234013,0.27772197,-0.6731314,-0.5042007,-0.23413318,-0.02687575,0.19042045,-0.14756343,0.47664404,-0.063452765,-0.08359357,-0.29713228,-0.61792094,-0.22625282,0.20394628,-0.0078049335,-0.10438783,0.12984397,0.48174134,0.17643365,0.1708644,-0.10048384,0.2370569,0.35487598,0.06973021,0.32821566,-0.5020094,0.07971484,0.19192927,0.37693533,-0.097667016,0.4100908,-0.1999719,0.36189622,-0.11467247,0.37890124,-0.2509445,-0.26355132,0.02972152,-0.18883029,-0.6611317,0.2098423,0.2338299,-0.023802282,-0.35528398,-0.17782617,-0.8206769,-0.12650046,0.065201364,-0.35829827,0.27366626,-0.54774487,-0.18955208
prabhav_yakrituttejaka,-0.0038836296,0.29014283,0.34090817,-0.2970434,0.039342616,0.42791766,0.13567124,-0.34371632,-0.14779891,0.16786133,0.29463872,-0.48888335,0.14006963,-0.18825233,-0.47108978,0.04453119,-0.79880726,-0.13363361,-0.6893174,-0.2160941,0.2322796,0.26184836,-0.051084947,-0.18489833,0.17376652,0.10938365,-0.19120549,0.47413722,-0.111768894,0.17928198,0.1074252,-0.43286157,0.55208117,-0.053772055,0.11058405,-0.44582066,-0.6359738,0.13056326,-0.2642415,0.16417539,-0.4427698,0.0077854297,-0.16110246,0.1359611,0.5169477,0.5201748,-0.32200152,0.5186581,0.025791438,0.25442433,-0.50577843,0.11954239,-0.024815872,0.360044,-0.40324116,-0.16402516,0.051466238,-0.2655759,-0.4372033,0.095649384,0.13365003,-0.5118173,-0.2759935,0.13300876
prabhav_dahashamana,-0.6104736,0.34021148,-0.101307794,0.33384398,-0.06471209,-0.32652733,0.9067116,-0.01851424,-0.20678048,0.7820789,-0.17779826,-0.5062893,-0.30088875,-0.24850264,-0.7017239,0.09736319,0.09897035,-0.18386897,0.047604438,0.11466779,-0.40296987,-0.06136597,0.23814568,0.14320229,0.17764796,0.2634877,0.4537205,0.33684364,-0.47838488,0.075238645,-0.1525965,0.5322903,0.48215973,0.08419187,-0.28386724,-0.0071674115,0.35500893,-0.61379975,0.021498034,-0.55359113,0.12885313,0.039636564,0.27015135,-0.16615985,0.3844806,0.5868927,0.34757227,-0.22134614,-0.17622258,0.100067325,-0.12955484,-0.3742773,-0.03186551,-0.33953583,0.25805745,-0.016716998,0.16560052,0.024792818,-0.099121474,0.1920044,-0.14689055,-0.39875805,-0.124560684,0.30043694
prabhav_varnya,0.00504652,0.11910704,-0.8531785,-0.3428177,0.31466928,-0.17473467,0.07400347,-0.247539,-0.2793472,0.40870398,0.7417681,0.14665318,-0.25292125,0.28187725,-0.26076403,0.16360208,0.024393208,-0.50059766,0.21534726,-0.115193,-0.017921207,-0.35363623,-0.2648265,-0.20109662,0.101309605,0.2482894,0.052829597,0.34557885,-0.023989858,0.25273558,-0.15382218,0.10123781,-0.38338247,0.56035143,0.05814855,-0.09461507,0.14265567,-0.0033592335,-0.060848042,-0.26003075,-0.43477198,-0.28022835,0.43405363,-0.11164564,0.20143768,-0.44885686,-0.34539202,0.17641869,-0.09855631,0.09137743,0.20879664,-0.3143359,-0.70175713,0.3615323,0.5212097,-0.54348433,0.11832138,-0.05610852,-0.2866069,0.05497126,0.12108392,-1.0494199,0.087247394,0.41156933
rasa_lavana,-0.12909271,0.19415507,-0.14068004,-0.36101297,-0.5255399,-0.16752926,0.13166147,0.07220578,-0.13482235,0.34699512,0.35862982,-0.10469403,-0.19776732,0.047953643,-0.3802294,-0.23170505,-0.09038761,-0.91918325,0.11275627,0.16502708,-0.08044242,0.43637276,-0.015026695,-0.82597107,-0.31421635,-0.23185575,0.45037153,-0.2740946,0.21599434,-0.29634994,-0.0741896,-0.35078728,-0.20179054,0.08448168,-0.15739173,0.61489,-0.05309965,0.17089266,0.2277302,0.21808496,-0.08483643,0.08949457,-0.4788205,-0.3800139,0.14589925,-0.16206145,-0.04055482,0.4548076,0.80768126,0.009051813,-0.025762571,-0.19761905,0.22056857,-0.26347175,-0.11543259,-0.40867385,0.44707128,-0.16886464,-0.23047385,-0.29221085,-0.3718134,0.28065595,-0.30217457,0.0766633
prabhav_vishaghna,0.5390926,-0.2327882,-0.20346203,0.17824005,0.018808857,-0.080727026,0.23977983,-0.050395265,0.06150228,0.3627077,0.16627742,-0.41395494,-0.12422327,0.12626313,-0.001252543,0.18370247,0.31473377,-0.51304483,-0.45016178,0.63636965,0.12520008,-0.31486785,-0.72312474,-0.1866646,-0.3908775,0.15896599,0.21469057,-0.38830075,0.38195938,0.7815428,0.5678834,-0.09207767,0.6343,0.040257704,0.10402396,-0.35579315,-0.62874043,-0.2577679,0.09803873,-0.15005341,0.04328522,0.53818005,-0.27681428,0.13180129,0.052433968,-0.03878965,0.5669161,-0.15068279,-0.02326504,0.252347,-0.3782352,-0.14581928,0.13316238,0.05578593,-0.33179006,0.024527414,-0.07130865,-0.036905967,0.004055746,-0.26889464,0.037026577,-0.52316105,0.60982996,0.09539352
prabhav_keshya,0.24194187,-0.24090084,-0.14465556,-0.48335904,0.4348526,0.7478583,0.27873975,-0.22636889,-0.5521212,-0.62909096,0.3297398,-0.22242345,-0.11808242,-0.13978207,0.070956886,0.5280951,-0.11156638,-0.34222662,0.20740578,0.16042772,3.2354183e-05,0.65132743,0.32280672,0.41786912,-0.22473553,0.44212618,0.00048334923,0.033543523,-0.34386915,0.122781105,-0.032055292,0.03807812,0.53335077,0.00242131,0.4503536,0.19345224,0.10498034,0.2929077,-0.116997704,-0.01423353,0.17198186,0.11820123,-0.28662336,0.26543403,0.44897106,0.12699343,0.44472817,0.22200796,0.11632777,-0.40142074,-0.27297556,0.17896937,-0.23206055,-0.12725993,-0.16372168,-0.33385602,0.049061667,-0.15777661,-0.43396774,-0.29497114,-0.7900842,-0.2879288,0.509645,0.20253311
prabhav_vranaropana,-0.46957064,0.22455692,-0.7145368,-0.056587532,0.24961305,0.6052163,0.009278134,0.12941793,-0.12222828,0.07888333,6.174413e-05,-0.10745705,0.035481717,0.16788742,-0.10995507,0.52735186,-0.4316361,-0.0049244035,0.16761047,0.40792966,0.13335375,-0.3591832,-0.34823614,-0.10185584,-0.5476524,0.29627603,-0.1651163,0.2176498,-0.11136509,0.32755762,0.077297874,-0.031545337,-0.5516476,0.22654061,-0.40236062,-0.077473745,0.0951789,-0.061077837,-0.20806181,0.12919971,0.1521602,0.5707459,0.10298938,0.75951135,-0.08265125,0.25397053,0.19612087,-0.17662202,0.020150244,-0.30199248,-0.022756,-0.2109859,0.38510773,-0.56753224,0.19830868,-0.133489,0.28835234,-0.34652653,-0.8286508,-0.12842996,0.16006759,0.12459394,0.36568767,0.7841701
vipaka_amla,0.0310796,0.2466857,0.26281086,0.100133285,0.7416138,-0.17159493,-0.43717626,0.31848237,0.16262722,0.21453479,0.36730033,-0.20643814,-0.3520474,0.01709132,0.06640345,-0.19687316,-0.15763628,-0.4193169,-0.41123486,-0.22745968,0.2869008,0.13708004,0.3418585,0.06958883,-0.01839477,0.35848737,0.56084836,-0.4994549,-0.22408715,0.08938414,-0.53339046,0.7531869,0.22583082,-0.06693926,0.076616816,-0.07638969,-0.103272766,0.022943899,-0.4232777,0.017965367,0.053951245,0.36763847,0.09391594,-0.11904931,0.1231974,0.18518484,0.19804478,0.037386864,0.59827346,-0.3037199,0.0029377511,-0.1582814,0.33099028,0.12677987,-0.009062294,0.41088486,-0.1047353,0.13480635,-1.0410903,0.113224454,0.045264073,-0.31896967,-0.0409803,-0.016902074
prabhav_amapachana,0.6851244,0.1104748,-0.08422824,-0.47083294,-0.024020534,-0.04351818,0.3072472,-0.1392372,0.20305103,0.2572193,0.28051648,0.20987083,-0.2501805,0.36928266,-0.2932159,-0.36460888,-0.06890069,0.4261526,-0.4445407,0.56454176,0.16379535,0.2384112,-0.082288556,-0.28555065,-0.3863022,-0.5382223,-0.87938124,-0.04084989,-0.398073,0.0034306264,-0.11095175,0.41525397,-0.22428069,-0.17420988,-0.43794033,0.30320376,-0.1126109,0.056331217,-0.09679466,-0.10872261,0.09880885,0.5292541,0.1582811,0.18687975,0.11103251,-0.053310577,-0.15779859,-0.010189073,0.2439227,0.1614523,-0.5407001,-0.33708608,0.25249237,-0.2536409,0.21069004,-0.32291454,-0.53766644,0.1908107,-0.12712042,-0.06686415,-0.7254008,-0.53031266,-0.25351244,-0.03916652
prabhav_pramehaghna,0.02851523,0.6528185,-0.30819848,-0.068754554,-0.24571559,-0.51289654,0.36776963,0.28550005,-0.114675574,0.2610227,0.30804864,-0.2277447,0.5020145,-0.13796514,-0.07518616,0.9592321,-0.0052476833,0.22069147,0.109554075,-0.018667985,0.20568095,0.21497883,0.15978412,0.08324636,0.57070935,-0.14444546,-0.26151732,0.09405474,-0.090955526,-0.077713795,0.8548209,0.15961576,0.35148165,0.3291348,0.20533419,0.22156055,-0.28442731,0.05895915,-0.143996,-0.10682697,-0.10680054,0.7074654,-0.16369388,0.1654948,0.42814004,-0.012875775,0.10491528,-0.49191064,0.652491,-0.20328088,-0.06599673,-0.40546498,-0.013497281,0.7548619,-0.09063338,0.015020435,-0.2584196,-0.15284945,-0.35712996,0.118377805,0.1118606,0.43030736,-0.065907836,0.0054656174
Haritaki,-0.0066618314,-0.041286267,-0.14758417,-0.15753248,0.26383057,-0.24866433,0.18370403,-0.09927556,-0.16589272,-0.052316617,0.26462314,-0.24496533,0.25229296,0.06519241,0.08644053,-0.043759275,-0.22370183,-0.11278385,-0.044602513,-0.057841953,0.12592177,-0.061467025,0.14645498,0.011299922,-0.39805418,0.19454451,0.11047819,0.03270777,-0.105138145,-0.048064154,0.30995914,-0.14901379,0.103140354,-0.31950226,-0.13702248,0.29240784,0.2192018,-0.18453299,-0.33190712,0.015490939,0.1689291,0.18036522,0.2583507,-0.15766695,0.17017634,-0.07997998,0.29406253,0.12176376,0.23058058,0.17659777,-0.157186,-0.04975802,0.09389891,0.28524852,0.055282883,-0.13475536,0.05666124,-0.11684662,-0.2476959,0.20853041,-0.057393957,-0.3885092,-0.020786216,-0.119807005
prabhav_vedanasthapana,-0.1338773,-0.06946171,-0.0008342414,-0.3679248,-0.26521447,-0.16891098,0.0010875921,-0.031097274,0.10291622,0.62370026,0.29279482,0.005591837,-0.14046514,-0.26743713,-0.0652231,0.23279637,0.06815136,-0.15865234,-0.12403894,0.43181223,0.26533934,0.9663054,-0.18411154,0.16529116,-0.42340896,0.2739724,0.06059634,-0.19849928,-0.21367167,0.27800667,0.2077638,-0.12720327,-0.15195167,0.33325407,1.0685711,0.2723598,0.60860455,0.24794449,-0.3819658,0.19810152,0.4459322,-0.37190804,-0.1126121,0.23116736,0.11986743,0.19559439,0.4240471,0.1547257,-0.21614087,-0.049611658,-0.22618741,-0.624153,-0.22217609,-0.28969997,0.2740133,0.5877191,-0.25193533,0.034363963,0.10568115,0.31549668,0.06670869,-0.118322365,-0.23872274,-0.11179764
Triphala Churna,-0.10064694,-0.10203174,-0.099113725,-0.18805239,0.17766069,-0.28709316,0.17162275,-0.08932192,-0.24371493,-0.02442761,0.17705853,-0.33428198,0.3425294,0.00033174283,0.08924535,0.083718404,-0.15753688,-0.066817194,-0.07409933,0.045096517,0.11621411,-0.020529125,0.22706021,0.015891261,-0.26873976,0.13937216,0.05824638,0.07516171,-0.10537533,-0.030168772,0.29245856,-0.064513326,0.07504697,-0.2734104,-0.21022108,0.20150217,0.25403133,-0.094489895,-0.40662998,-0.02516186,0.072309464,0.1829674,0.3286451,-0.18236883,0.10372592,-0.04225372,0.34177455,0.14678006,0.27746943,0.058996107,-0.114273146,-0.08749214,0.1942112,0.3079212,0.02010606,-0.08042014,0.11785157,-0.1005688,-0.19074558,0.16735223,-0.08515509,-0.45834553,-0.009903804,-0.08603652
Musta,-0.103113405,-0.03468078,0.018696982,0.031448405,0.020439157,0.15786783,0.17457159,0.07970297,-0.09498133,0.10267566,0.23504002,-0.14976446,0.06135242,-0.095609985,-0.12873772,-0.041470077,0.072698206,-0.0105278455,0.05596634,0.13503471,0.06166785,-0.054886837,0.07435191,-0.033248007,-0.09212174,0.2521103,-0.31916866,-0.08994632,-0.10322258,-0.025561834,0.32203886,0.20369275,-0.036098357,0.027556373,-0.006426152,-0.027287642,-0.1145726,-0.009118016,0.050821874,-0.14449877,0.24112138,0.20108098,0.07054766,-0.05875699,0.06229353,0.10923762,-0.1158054,0.197558,0.46542338,0.21981838,-0.0080816345,-0.20912658,-0.30693966,-0.034178652,0.011413034,0.327416,0.17318748,-0.26498199,-0.04482678,0.15876883,-0.039595976,-0.21812329,0.040860668,0.11708595
prabhav_rasayana,0.047275852,0.11643339,0.060502805,-0.31039992,0.8095822,0.19247787,-0.025214922,-0.04608487,-0.82909864,0.4412409,0.2687731,-0.8579847,-0.64401543,0.43562523,-0.18702157,0.17429002,-0.22791176,0.07665715,0.42624864,-0.054132618,0.089207456,0.22934216,-0.46499807,-0.05549413,0.30326656,-0.30783918,-0.05839681,-0.2515946,-0.2841341,0.23475528,0.24452665,0.3588782,-0.0713784,0.45276278,-0.08304054,0.38719487,0.18083437,-0.4493053,0.084064625,0.67767406,-0.2169995,0.009848452,0.47985384,-0.0413639,0.2847214,-0.23959748,0.047321044,-0.22855361,0.51446944,-0.08665091,0.20264757,0.10275315,0.023117665,0.21108982,-0.13804944,0.02991625,0.20810264,0.37662524,0.29635018,0.504115,-0.40782163,-0.30303058,0.38598317,0.28996694
Bhumyamalaki,-0.07954255,0.29268923,-0.2368424,-0.32161966,0.21804081,0.09853699,0.22276308,0.10167592,0.13352312,-0.064444266,0.26880038,-0.12999223,0.024788227,-0.20025617,-0.13948262,-0.033848837,-0.38166055,0.04453217,-0.37014398,0.3193269,0.078307554,0.09269926,0.02391077,0.079251796,0.12830654,0.23905665,0.028850118,0.053392623,-0.22611496,-0.14059399,0.023243252,0.08531028,-0.14219286,-0.094761,0.32710582,-0.07504233,-0.2666215,0.123253584,-0.19022217,-0.002499772,0.0036522562,-0.13989246,-0.2437675,-0.26787767,0.08171239,-0.17750728,-0.018165747,0.06878306,0.08531077,0.27852267,-0.09426731,-0.13631183,0.22099602,0.0804898,-0.21343708,-0.2023296,0.18459982,-0.5281867,0.015412476,0.3909608,-0.0509968,-0.28936014,0.11338884,0.31632254
Taruni,-0.24668022,0.015801754,-0.20855713,-0.26054937,0.18210463,-0.18249461,0.15300089,0.04695267,-0.13064441,0.06990782,0.46367976,-0.064351186,-0.10125206,0.13359997,-0.17604806,0.07843225,-0.018421214,-0.057409327,-0.10725041,0.080638744,-0.25344127,-0.041785732,-0.18628664,0.16656227,0.06566163,0.08339588,0.08399637,-0.098604575,-0.3557142,0.15076816,0.13449706,-0.24292539,-0.045631435,0.16371466,0.02595522,0.07328145,0.14749487,-0.19402908,0.09189766,-0.12901829,-0.18623568,-0.01882835,0.0986211,0.03944102,-0.103885904,0.066927776,0.33409703,0.2548975,0.2685973,-0.025803596,-0.3141006,-0.2915392,-0.092917435,0.5454498,0.24482733,-0.2510808,0.16536379,-0.2360056,-0.2302129,0.07809271,0.015898617,-0.47473377,-0.0814995,0.09801265
Pippali,-0.102514364,-0.14361078,-0.18103579,0.079316616,0.30931845,-0.24236226,0.064379774,0.08041579,0.03926919,-0.2015383,0.5037657,-0.035842665,0.012432092,0.24708055,-0.26607314,0.19357082,0.17444566,-0.2259473,0.2290046,0.14484751,0.18298744,0.1238777,0.04537702,-0.082732804,-0.3417438,0.28796658,-0.049418613,-0.08834245,-0.21489534,-0.17243405,0.18901971,-0.009279466,0.032436885,0.006849191,-0.02356883,0.094520696,-0.20830505,-0.013181542,-0.052305836,0.18607453,-0.089153096,-0.14246675,0.17396334,-0.22072782,0.17829485,0.073275626,0.2616518,-0.22661091,0.1619934,0.30898982,-0.08401739,-0.11608024,0.23242624,-0.16000897,-0.13654608,-0.22068821,-0.13474983,-0.20554343,-0.17458794,0.2598567,0.06058479,-0.0039040346,-0.13707007,0.06642104
Vajra Bhasma,-0.23457071,0.29351842,-0.24018262,-0.064269975,0.23398124,-0.062323757,0.31319973,0.15769444,-0.19340661,-0.08358357,0.3686108,-0.2357313,0.026100704,0.19263475,-0.3563838,-0.027354984,0.18717444,0.07889948,0.0555652,0.14105076,0.19938047,0.1387674,-0.14521584,0.01881266,-0.2085539,0.11229932,0.09986437,-0.026090337,0.093957335,-0.10563046,0.18601981,-0.004783051,0.122026786,0.1705145,0.00036250995,-0.036650524,-0.0929599,0.095742255,0.034199696,-0.1704505,0.027629366,-0.051923472,0.25020367,-0.38885915,-0.11610234,0.27775827,0.55891997,0.03631047,0.2521085,-0.0064817243,-0.22962321,-0.15717909,0.023468412,0.117423855,-0.00937806,-0.40166268,0.18264665,-0.19659217,-0.30094972,0.17554335,-0.0731536,-0.15001781,-0.10431118,0.016863793
Vidanga,0.042743877,-0.008083491,-0.11649318,0.026924439,0.021328082,0.15024301,0.16084877,0.07808661,-0.18952006,-0.042281933,0.068838075,0.10179893,-0.121482536,-0.07619678,0.022793768,-0.07365122,-0.030830953,-0.08321985,0.034174625,0.08501475,-0.013996442,0.37098154,-0.06841842,-0.25820014,-0.16595532,0.12929486,0.12589951,-0.1197332,-0.01032896,-0.28663906,-0.062401846,-0.12814724,0.15501171,-0.049083572,-0.25421858,-0.08453309,-0.007984901,-0.3630398,-0.10023291,0.1412275,-0.26478806,0.1557864,-0.118378915,0.110343754,0.26294696,-0.05633166,0.08871524,-0.18486725,0.17972054,0.23078728,-0.075458184,-0.15699245,-0.29032654,0.11564363,0.13945204,0.1084741,-0.12610221,-0.23910011,-0.18670906,0.3126445,0.012410627,-0.16244455,0.04904621,0.16904862
